Days to Maturity,Close_Index,IV_Call,IV_Put,Log Forward Moneyness,IV
0,497.71,,,-0.6493359470722864,
1,497.71,,,-0.6493359470722864,
4,497.71,,,-0.6493359470722864,
5,497.71,,,-0.6493359470722864,
6,497.71,,,-0.6493359470722864,
7,497.71,,,-0.6493359470722864,
8,497.71,1.2694,1.2694,-0.6493359470722864,1.2694
12,497.71,,,-0.6493359470722864,
13,497.71,,,-0.6493359470722864,
14,497.71,,,-0.6493359470722864,
15,497.71,,,-0.6493359470722864,
21,497.71,,,-0.6493359470722864,
22,497.71,,,-0.6493359470722864,
29,497.71,,,-0.6493359470722864,
36,497.71,0.6571,0.6571,-0.6493359470722864,0.6571
43,497.71,,,-0.6493359470722864,
49,497.71,,,-0.6493359470722864,
71,497.71,0.5269,0.5269,-0.6493359470722864,0.5269
82,497.71,,,-0.6493359470722864,
99,497.71,0.4831,0.4831,-0.6493359470722864,0.4831
113,497.71,,,-0.6493359470722864,
134,497.71,0.4414,0.4414,-0.6493359470722864,0.4414
141,497.71,,,-0.6493359470722864,
162,497.71,0.4237,0.4237,-0.6493359470722864,0.4237
174,497.71,,,-0.6493359470722864,
190,497.71,0.4094,0.4094,-0.6493359470722864,0.4094
225,497.71,0.3927,0.3927,-0.6493359470722864,0.3927
235,497.71,,,-0.6493359470722864,
316,497.71,0.3636,0.3636,-0.6493359470722864,0.3636
327,497.71,,,-0.6493359470722864,
344,497.71,0.3545,0.3545,-0.6493359470722864,0.3545
407,497.71,0.342,0.342,-0.6493359470722864,0.342
498,497.71,0.3262,0.3262,-0.6493359470722864,0.3262
680,497.71,0.3085,0.3085,-0.6493359470722864,0.3085
708,497.71,0.3073,0.3073,-0.6493359470722864,0.3073
1044,497.71,0.2824,0.2824,-0.6493359470722864,0.2824
