Days to Maturity,Close_Index,IV_Call,IV_Put,Log Forward Moneyness,IV
0,497.71,0.0,0.0,0.016519091199651385,0.0
1,497.71,0.0,0.0,0.016519091199651385,0.0
4,497.71,0.0789,0.0789,0.016519091199651385,0.0789
5,497.71,0.1016,0.1016,0.016519091199651385,0.1016
6,497.71,0.1042,0.1042,0.016519091199651385,0.1042
7,497.71,0.1099,0.1099,0.016519091199651385,0.1099
8,497.71,0.1109,0.1109,0.016519091199651385,0.1109
12,497.71,0.0984,0.0984,0.016519091199651385,0.0984
13,497.71,,,0.016519091199651385,
14,497.71,0.1026,0.1026,0.016519091199651385,0.1026
15,497.71,0.1021,0.1021,0.016519091199651385,0.1021
21,497.71,0.1018,0.1018,0.016519091199651385,0.1018
22,497.71,0.1032,0.1032,0.016519091199651385,0.1032
29,497.71,0.1049,0.1049,0.016519091199651385,0.1049
36,497.71,0.1058,0.1058,0.016519091199651385,0.1058
43,497.71,0.1079,0.1079,0.016519091199651385,0.1079
49,497.71,0.108,0.108,0.016519091199651385,0.108
71,497.71,0.1106,0.1106,0.016519091199651385,0.1106
82,497.71,0.1114,0.1114,0.016519091199651385,0.1114
99,497.71,0.1164,0.1164,0.016519091199651385,0.1164
113,497.71,,,0.016519091199651385,
134,497.71,0.1205,0.1205,0.016519091199651385,0.1205
141,497.71,,,0.016519091199651385,
162,497.71,0.124,0.124,0.016519091199651385,0.124
174,497.71,0.1249,0.1249,0.016519091199651385,0.1249
190,497.71,,,0.016519091199651385,
225,497.71,,,0.016519091199651385,
235,497.71,,,0.016519091199651385,
316,497.71,,,0.016519091199651385,
327,497.71,0.1436,0.1436,0.016519091199651385,0.1436
344,497.71,,,0.016519091199651385,
407,497.71,,,0.016519091199651385,
498,497.71,,,0.016519091199651385,
680,497.71,,,0.016519091199651385,
708,497.71,,,0.016519091199651385,
1044,497.71,,,0.016519091199651385,
